id_tweet;content;sum_rt_reply_like;mark
9,69243E+17;sensational. check ut person instagram as well. he is really fantastic. ;0;
9,69241E+17;we spy person ;12;
9,69254E+17;the battles this saturday 8:30pm on person ;9;
9,69202E+17;scarlett  belle voci battle : both same style of music.. i cant decide on either act... that song wasnt right.. different genre person ;0;
9,69704E+17;seriously so blessed to share the stage with this cracker voice person lets do this bro ;8;
9,69703E+17;i cant wait to see your battle my lovely person ;1;
9,69682E+17;tomorrow we battle! person ;7;
9,69653E+17;we were lucky to meet the beautiful lauren yesterday on a person person ;2;
9,69644E+17;looks like its gonna be another great prog saturday night what with person battle as well ;3;
9,69643E+17;we the support for person for her battle on thevoice tomorrow night. please tune into tomorrow at 8:30pm to find out how she does. person ;8;
9,69641E+17;one more sleeeeeep!!! its battle time tune in tomorrow night 8:30pm person thevoice ;11;
9,69631E+17;absolutely loving that feeling from last years winner of person ;3;
9,69622E+17;were so excited that 2017 champion person album is on the way! find out more here ;10;
9,69611E+17;want to keep up to date and interact with person from then why not join her fan group here:  ;7;
9,69599E+17;fab evening with my daughter my bestie and the stunning and hugely talented person thanks for a great night person ;9;
9,69577E+17;were halfway through the battles! 8.30pm saturday person ;11;
9,69553E+17;after listening to person brandnew single that feeling on person i want to wish him the best of luck for its success. you will get the chance to perform it on the thevoice thevoice ;3;
9,69647E+17;soz person but the second last irish gal from the blinds was much better than the one who sang last ;0;
9,69547E+17;person check out her fabulous performance on thevoice ;7;
9,69497E+17;theres getting burned then theres getting burned by person person ;8;
9,70059E+17;head over to our ryt youtube  facebook for all of our music thevoice person ;10;
9,70059E+17;what a moment to share with person ;10;
9,70056E+17;damia. gest ti gam person ;3;
9,70054E+17;yaaas! person and person slayed that battle! ;11;
9,70053E+17;cmon tesni cmon tesni!!! person ;1;
9,70052E+17;smashed it. well done person  you did south derbyshire proud. ;3;
9,70052E+17;loving person playing to the crowd ! hes such a great fun guy !thevoiceuk ;6;
9,70051E+17;well done person you owned that stage ;7;
9,70049E+17;there you have it our girl is through person you smashed that ;13;
9,70046E+17;what a battle performance! person vs person your voices blended so well together it was so close! congratulations kalon but very sorry to see you go never stop singing chloe! x  ;15;
9,70042E+17;this bloke jake on the thevoice what a voice!!! his tone is amazing ;5;
9,70067E+17;another great episode of tonight person i think you could have the winner on your hands with kirby she is brilliant ;12;
9,70057E+17;well done and congratulations to person who won the battle and has made it through to the knockouts! good luck in the knockouts kirby. person ;10;
9,70055E+17;wow!! no steal?? person person you are amazing!! ;7;
9,70055E+17;the most amazing duet of the evening with two very powerful vocalists! congratulations to both of you person and person very happy to see more of jason in later stages of  ;11;
9,70053E+17;i thought i was done with people singing let it be until tonight happened. that was probably the best battle ive ever seen on person thevoice ;10;
9,70049E+17;person person what a battle absolutely fantastic both of you smashed that performance ;12;
9,69879E+17;having a stopping in watching tv? if you happen to be watching later tonight why not vote for a friend of ours person on person  ;6;
9,69876E+17;whos gonna be watching? thevoice ;3;
9,69873E+17;fight fight fight! would you fancy battling person not many would but who would he not want to face? person tonight 8.30pm person  ;7;
9,69857E+17;when being snowed in has left you with no idea what day of the week its been...and then you realise its saturday and you get to see person on thevoice ...cant wait! ;3;
9,69848E+17;ooh its saturday can mean only one thing : battle pt2 on person person person person thevoice ;3;
9,7043E+17;wow now that i would love!!! to sing our national anthem for the boys!! person person person ;10;
9,70395E+17;thank you for having me person person ;10;
9,70391E+17;all the love to you sir tom!! cant wait 2 work w u! rt person from to ! welcoming my steal the sweet soulful vocals of person too good to let you go! i am looking forward to working with you!  ;9;
9,70336E+17;when you finish watching the best battle in history .. person vs person ;11;
9,70313E+17;when you get through to knockouts the only thing to do is dance person is learning from the masters.  ;6;
9,703E+17;blimey they didnt half do well did they? person person so sad to see you going as well but so much love to person and person . if everyone from doesnt go far id be surprised. ;6;
9,7029E+17;person just watched the battle back again. you both were amazing! such a shame will did not steal ;6;
9,70282E+17;hello everyone! im at the today with person person and person ! whos joining us? ;8;
9,70281E+17;beautiful rendition by the both of you. but you are my favourite person to via person ;12;
9,70262E+17;the battle of battles person a vocal beast to my tweeters... thank you all so so much for the love and support! thevoice person thank you for everything!ive loved every single second and i cant to continue the adventure ;10;
9,70254E+17;best experience of my life styled by person ;10;
9,70315E+17;for me that battle between person and person was the best vocal battle so far. it was so close. i am again out of words why tesni didnt get that steal. urgh. ;7;
9,70311E+17;omg. that battle of person and person definitely brought tears to my eyes. such wonderful heartfelt rendition of vincent. kalon had a better vocal while chloe had a better emotion. i cried more when chloe didnt get the steal she deserved tbh ;3;
9,70305E+17;omg person wat an epic battle on absolutely gutted u didnt get through. keep working hard ;2;
9,70244E+17;person vs person  friends: the battles  the voice uk 2018 ;4;
9,70244E+17;person vs person  vincent: the battles  the voice uk 2018 ;1;
9,70244E+17;cant believe it. a whole extra round of battles only one steal left and the best are yet to come! person person person good luck to you all! ;5;
9,70225E+17;person that was the best battle for a long time. you both should have gone through. why put you together? two of the best voices on ;3;
9,70104E+17;person person person person person congrats on making knockout rounds im so proud of all of you  you all sounded truly amazing  you all truly deserve it and have a great weekend love you all so much ;6;
9,70097E+17;okay but can we appreciate how talented person is  how he deserves to be on the voice still. it dont matter h youre gonna get far promise ;3;
9,70096E+17;i couldnt of been the only one that was absolutely gutted when person left the voice what a talented person big things coming for you h ;12;
9,70093E+17;and you didnt even want her person dont you dare give up hunni this is just the beginning for you your voice is beautiful and person will be wishing he had saved you person hint hint ;6;
9,70089E+17;person just wow! what a voice! ;2;
9,70087E+17;getting picked for person on is like having charan from in your pub quiz team. ;1;
9,70793E+17;whilst on person train tonight shuffle brought up    by eleanora zouyaneli cant see the audience participation as demonstrated in the    clip of her singing it happening here in blightys ;1;
9,70785E+17;and heres a teaser pic from our shoot today person mua alexa riva ravina. so much more to reveal but for now enjoy this sneak peek ;19;
9,70763E+17;yall really need to hear person sing on it was so good our md asked us to upload;;
9,70753E+17;the best singalong moments so far!  the voice uk 2018 via person ;1;
9,70708E+17;pleasure to meet the talented person ;6;
9,70676E+17;wow thank you so much person ;8;
9,70662E+17;its battle time on stage but the singers face a different kind of battle backstage! who will shine in person make up challenge? ;7;
9,70652E+17;jamie is incredible and we have only heard a snippet of his talent !! it must be so hard to learn a new song that exposes everything. smashing performance. person person sad to say bye to anyone it must be so hard. correct choice. ;1;
9,70577E+17;doilch sut gymaint! diolch i chi i gyd person ;4;
9,70708E+17;person is insane! ;0;
9,70707E+17;over in the uk thevoice s battle rounds have begun! get the recap on everything that went down this weekend here:  ;0;
9,7065E+17;thank you so much person ;3;
9,70584E+17;get preorders in now for the chance to win 2 x tickets for thevoice semi final and see this man person perform live! ;1;
9,70534E+17;fantastic battle jilly sounded great but person was amazing and could go all the way to win  ;0;
9,71116E+17;just caught up on person so proud of how far you have come! your hard work is paying off! ;1;
9,71114E+17;welcoming person to our musicians roster! this opera duo are just divine ;4;
9,71064E+17;ah i get it now you are filming from the london studio not manchester anymore. ooh i wish i could get a ticket. thevoice ;0;
9,71057E+17;listen to person and other contestants chat about their experiences of the battle rounds and more  ;3;
9,71055E+17;do you know that one dave? our dreamgirl person treats us to an impromptu performance of love you i do watch this exclusive here:   ;15;
9,71031E+17;the top 5 funniest moments so far!  the voice uk 2018 via person ;6;
9,71008E+17;yaaaaas person is on love him hes brilliant on ;2;
9,70994E+17;our person is delighted with one particular battle  ;11;
9,70992E+17;person on person taking about  and being presented with the green green grass of home by person and person ;15;
9,70991E+17;used on  upbeat fast funk motivating energy positive  stock production music via person ;1;
9,70967E+17;catch person on person and person on person today talking all things ;4;
9,71155E+17;9yr old son who wants to be on told me person is his hero and he wants to spend his saved pocket money on an olly album. nice choice for a kid! ;0;
9,71087E+17;always the best contestant person ;1;
9,70988E+17;person person person loving watching sir tom on hes still got it! ;0;
9,70954E+17;watching the with person and person is a mission they be soo loud i know yall can sing but let me listen to other people.. or yeah and they wont stop talking .. yish ;1;
9,70945E+17;congratulations to our former student person for getting so far on ;5;
9,70817E+17;watch: cumbrian singer person explains why she chose over the x factor ;2;
9,70814E+17;person but my opinion you def give it your all donel. your voice is amazing  fun  ur great young entertainer. i wud buy your music. a fan fae the start. tae all contestants has ;1;
9,71519E+17;just watching the 2nd round of the battles on and buzzing person got through! get in ;1;
9,71515E+17;the very best of sir tom jones  the voice uk 2018 via person ;0;
9,7151E+17;thanks so much for the support person ;3;
9,71487E+17;singing one of the most beautiful songs thank you person x pic.twitter.coms584sufhue ;3;
9,71484E+17;episode 6 of now thats what i call a talk show is now available to watch on youtube. with special guests person and person ;5;
9,71479E+17;hello person finally got tickets to the knockouts person thevoice person  ;2;
9,71479E+17;so much love for these two. our backstage reporter and 17 finalist person caught up with the eversowonderful person about presenting the battles and what its like working together. ;8;
9,71478E+17;person when are you releasing your new album and going on tour? thevoice ;1;
9,71435E+17;that can only mean one thing!! my turn next!! tune in this saturday at 8.30pm!!! thevoice person person ;8;
9,71435E+17;person do you think you could pull off another win this season? give some advantages. ;0;
9,71417E+17;love to hear person sing! cant wait for her to be back on hear a preview on thevoice app ;4;
9,71399E+17;loving esp now the lovely gorgeous talented person is on there only wish i could sing!! love it!! never miss it!! xx ;0;
9,71496E+17;new music by winner person as person s big one this week. hear it inside the next 20mins! ;2;
9,71437E+17;person do you regret not picking kade smith during the battle rounds? furthermore do you fear that hell be a big lost now that he was stolen by your fellow coach person ?? ;0;
9,71434E+17;person do you think that ross anderson would win this seasons the voice? because i certainly do. ;0;
9,71351E+17;massive good luck to lucy! person cast academy wath ;1;
9,71338E+17;eeeeeekkkk!!! so excited for the knockouts! having the best time with thevoice and team tom! ;16;
9,71196E+17;thevoice auditions at stramash! tuesday march 27th 8.30pm12am ;2;
9,71871E+17;whose excited for my battle??? keep those messages coming!! thevoice ;14;
9,71846E+17;just some of us thevoice ladies! ;2;
9,71816E+17;on tomorrows show well be joined by thevoice coach person ahead of this weekends final battle rounds ;10;
9,71793E+17;fancy a sneaky peek behindthescenes of person with our very own ray of sunshine person youre welcome... ;14;
9,71775E+17;ooh what do you think of this person  ;8;
9,71708E+17;cant wait for the thevoice ;9;
9,71703E+17;thevoiceuk person person person person if you were a contestant what would be your audition song and why? ;1;
9,71576E+17;person when do you start filming the aretha biopic? thevoice ;1;
9,71547E+17;i love person s person account esp with his original tracks some recent covers. this song is about what music means to him. thevoice  ;2;
9,71873E+17;work: jhud shows us how its done  the voice uk 2018 via person ;0;
9,71785E+17;yeaaaa baby!!! the queen herself is a wonder woman person ;1;
9,71762E+17;dear person i know che sei occupato con now e che  una bella esperienza e tutto but io vorrei new music and new tour molto presto con tappa in italia thanks perch i miss you da morire! i love you olly ;1;
9,71723E+17;i thought after thevoice thevoice would follow but weve got person come on person get your act together. ;0;
9,71703E+17;thevoice person whats the best piece of advice youve given to the contestants on your team? ;0;
9,71703E+17;thevoiceuk person person person person how does it feel when you watch back the blind auditions does it make you wish youd turned for different people? ;0;
9,72248E+17;person person person person looking forward to being in your company tomorrow on thevoice ;6;
9,72232E+17;will miss talking to you all tomorrow eve will be watching will try  get back in time for person person person person ;8;
9,72223E+17;saskia eng pic right is into the battle rounds thevoice tomorrow person 8.30pm  tune in to support person pupil as she aims for the live shows  go saskia! person person ;9;
9,72202E+17;would somebody please pass the toast? cos this is my jam! person vs person  rain: the battles  the voice uk 2018 via person ;12;
9,72193E+17;bring it on !! person person person person ;5;
9,72188E+17;international showgirl and singer ivy paige training at core the gym as she gets battle ready for the next round of the voice tomorrow night person thevoice ;11;
9,72131E+17;tomorrow on person at 8:30pm myself and person battling it out on thevoiceuk ! ;4;
9,72092E+17;person with her amazing voice on ;7;
9,72061E+17;person check out her fabulous performance on thevoice ;6;
9,7206E+17;want to keep up to date and interact with person from then why not join her fan group here:  ;13;
9,7223E+17;looking forward to see person on again soon. unbelievable talent. ;5;
9,72224E+17;rt edinburghcc: saskia eng pic right is into the battle rounds thevoiceuk tomorrow person 8.30pm  tune in to support brohighofficial pupil as she aims for the live shows  go saskia! saskiaengmusic realsirtomjones ;0;
9,72158E+17;.iamjhud discusses oscar and being chosen to play the queen of soul person ;3;
9,72053E+17;yasssss babe . cant wait. knock your performance out the park babe!!!. person ;2;
9,72052E+17;i cant wait to see person take to the stage. person knock the person out on the stage!!!. i dont promote violence my darling. ;2;
9,72052E+17;the coaches for thevoice chatting on person yesterday  catch up here! person person person person ;0;
9,72019E+17;are you ready??? thevoice person ;16;
9,72012E+17;one more day until we can cheer on the talented person in the battle round of the voice. ;12;
9,72618E+17;thanks! person youve been an amazing coach. all the best with the rest of the show ;7;
9,72617E+17;the amazing person after i got through amazing moment in my life !  ;5;
9,72608E+17;a oneway ticket to the knockouts please! backstage reporter person caught up with tonights knockouts qualifiers.  ;13;
9,72592E+17;well done to our choir director person !! amazing performance on the voice tonight ;3;
9,72591E+17;listen in on this little chat between person person person and person  ;15;
9,72591E+17;a very strong vocal powerhouse battle right there! person vs person keep going jade you were born to sing! well done wayne onwards to the knockouts!  ;11;
9,72588E+17;so sad to see half our team leave again tonight but well done to all of you you all smashed it person person person person thevoice person ;3;
9,72588E+17;just priceless! person ;7;
9,72587E+17;dont ya be missin our on person thevoice seriously...yayitsbrandee and i.... ;16;
9,7258E+17;absolutely incredible performance by student person on this evening  congrats on your battle win lauren!  ;5;
9,7258E+17; any person and watching who fancy taking part? researchers from thevoice will be person on monday holding audition for the next series. if you have any queries about the audition process please email kieron.mayitv.com ;4;
9,72576E+17;stolen! city of edinburgh music school pupil person saskia gets through to the live shows thevoice after being stolen by person person go saskia! ;11;
9,72575E+17;i am buzzzzing!!! i could not be happier that person got that steal!!! she completely and utterly deserved it!!! you are absolutely incredible!! bring on them knockouts!!! and i guess ;15;
9,72596E+17;bonus podcast with mum. listen to the voice: mothers day prattle rounds by person via  ;7;
9,72595E+17;wesu may have been a better singer than paige but props to person for teaching him some manners ;8;
9,72591E+17;gutted to see my buddy person get knocked out  both singers are by far the best ive seen on the show go check out person for more of jades amazing voice! person ;13;
9,72584E+17;such a shame that person didnt go through but we know she is a phenomenal performer so that is certainly not the last you will see of her! congratulations person  such a hard decision for person ;7;
9,72579E+17;could watch this again and again and again!! person is immense... !! saskia eng vs ruti olajugbagbe  dog days are over: the battles  the ... ;11;
9,72578E+17;these are my best two singers. so person is happy to lose his second best singer. has he understood the rules? ;5;
9,72575E+17;that battle was honestly unbelievable 2 voices that gave us complete goosebumps well done to both you beauties person  person x thevoice person ;4;
9,72439E+17;make sure you all tune in tonight to itv at 8.30pm to see this talented lady smash it. fingers are firmly crossed for you today person ;6;
9,72436E+17;tonight 8:30pm person thevoice  im performing with my battle partners person please dont forget to tunein and support us. ;6;
9,72435E+17;good luck tonight ivy thevoice ;3;
9,72429E+17;good luck to everyone tonight just remember whatever the outcome youve done so well to get this far thevoice person ;3;
9,72403E+17;tonights the night for person saskia eng pic right as she goes into the battle rounds thevoice tonight person 8.30pm  tune in to support her bid for the live shows  go saskia! person person ;4;
9,72388E+17;make sure you tune into thevoice tonight at 8:30 to watch the very talented person battle it out to make it to the knockout stage of this years competition. good luck lauren from everyone here at air 107.2 ;12;
9,72362E+17;check out person fabulous performance on thevoice ;5;
9,7236E+17;tonight tonight tonight! person ;12;
9,72315E+17;person person person person person person good luck tomorrow no matter what you are all truly winners and i will always support you no matter what bc you are all truly amazing and i love you all so much ;8;
9,7228E+17;awww thank you so much guys! battle dress is from person starlet brand!! go treat your lady ;1;
9,72973E+17;team olly knockouts lets do this! person elstree studios ;7;
9,72943E+17;thanks person me and uncle person look like we felt proud and so happy for each other!  ;8;
9,72924E+17;whats happened to me? i just turned down a night out next saturday so i could stay in and watch person love him! ;4;
9,72878E+17;person was robbed. she has such a sultry voice. if they ever send moulin rouge to the uk for a west end run  you have your satine  right here! ;12;
9,72869E+17;my beautiful suit from person ;9;
9,72815E+17;vocal harmony. ride on time to the open at ticket to ride? no need its free to use the park and ride  details of this and public transport here:  person thevoice ;6;
9,72813E+17;glad will went with person in that battle. i seriously love her youthful tone so much. heard a bit of camila cabello in her. ;2;
9,72976E+17;had such a lovely day seeing thevoice live recording with person and person team person all the way ;3;
9,72961E+17;time to focus on the big issues . its time to delay all the steals until after the battles on thevoice . would be much fairer and would stop me going on about it to my wife everyyear. please rt if you support this very important cause ;2;
9,72853E+17;members heading to the knockouts are: person jennifers steal: person person person person person ;1;
9,72852E+17;members heading to the knockouts are: person tai person person wills steal: person person ;2;
9,72823E+17;big congrats shane mccormack person from on winning the battle against ivy page on itvs 2018! you deserve to have won! best of luck in the next round! ;1;
9,72795E+17;catching up with thevoice right now what i missed last night as i was at person person person person person im feeling happy right now thanks person  person ;6;
9,7276E+17;                                   ? person person ;11;
9,72737E+17;thevoiceuk loved watching last years contest person last night in person ;2;
9,72721E+17;its good to see the indian diaspora romping across diverse platforms. havent been following religiously enough through the years to know whether indias had representation before but person was fantastic on powerful. you go girl! ;3;
9,72708E+17;yeeees !! person on ;2;
9,72665E+17;glad that person stole saskia of team person because her voice sounded amazing and deserves to stay in the competition. yet shame ivy didnt get through to the next round she was very good indeed! ;2;
9,72639E+17;fim das batalhas no e hoje tivemos essa belezura de performance com as meninas cantando dog days are over da person a review completinha de todas as performances voc confere nesse link:  ;2;
9,72626E+17;i knew will was going to steal someone on tonights show. i just didnt expect it to be you saskia. thevoice  ;0;
9,72625E+17;missed thevoice person on tv tonight but only because i was at the recording of the knockouts ;0;
9,73324E+17;if you didnt catch me at the weekend here is my battle! . thevoice ;7;
9,73292E+17;love all the pics you have all been sending me thevoice ;4;
9,73287E+17;rehearsals with the crew thevoiceuk person elstree studios ;4;
9,73286E+17;congrats to person breakfast presenter person as she joins as the new digital reporter. ;8;
9,73263E+17;this guy! person ;6;
9,73261E+17;news: person joins and as the new digital reporter as person prepares to launch his music career. good luck jamie! ;8;
9,73259E+17;news flash! the glorious person joining family as our backstage reporter filling person big boots as he heads across the atlantic to launch his music career.   ;10;
9,73228E+17;lovely person and the rest of the coaches from thevoice joined us last week. check out to watch the full interview. ;2;
9,73209E+17;newsflash introducing your new coach for thevoiceuk ! person elstree studios ;4;
9,73199E+17;please follow and support my good friend person and watch her thevoice journey with team person ;5;
9,73314E+17;person you should have gotten through to the knockouts! gutted you didnt ;1;
9,73302E+17;thevoice be part of the audience auditions from 5pm free entry ;2;
9,73268E+17;person good luck in the may i have a cheeky follow back ;1;
9,73261E+17;congratulations person on gig. ;1;
9,73257E+17;vick hope replaces jamie miller as digital reporter for person  ;1;
9,73167E+17;check out the incredible performance by music student person on on saturday. what a battle win! ;4;
9,73127E+17;singing masterclass with the voice uks person may 17th and june 28th! ;7;
9,7368E+17;i may have an exciting video appearing on person in the next 20 minutes ;18;
9,73674E+17;still blows my mind ive been lucky enough to be apart of thevoice person fam this year  got to share the stage with the person i cry every time i watch this back with tears of joy! its knockouts this saturday  ;6;
9,73663E+17;that bloke from has made a shaped on person ;3;
9,73654E+17;the one to watch on is person xx ;6;
9,73644E+17;person good luck at the weekend. smash it you are one of the best singers ;2;
9,73639E+17;24th make a date to come see me live!!! follow the link to book tickets thevoice ;2;
9,7362E+17;the competition is hotting up! heres what person has to say about the final battle round  ;11;
9,73612E+17;well worth the 2 i payed person this week to see some of the top female for this year ;1;
9,73608E+17;okmagazineuk person person person person person here comes the girls in this week magazine ;13;
9,73584E+17;thanks dara rt person person person person congrats on making knockout rounds im so proud of all of you  you all sounded truly amazing  you all truly deserve it and have a great weekend love you all so much ;2;
9,73579E+17;is this real life? im in ok! magazine!!!! i had the best time on set with this beautiful bunch! get your copy now! im also loving this blue suit from person person thevoice ;19;
9,73567E+17;person we know youre in the heat of battle on but wed like to know the one piece of advice you were given when starting your career that youre passing on to ? ;1;
9,73554E+17;officialdonel  person  please do a duet  song ideals  gods plan : drake all the stars  black panther friends  marshmello  annmarie river  eminem  ed sheeran. ;2;
9,73526E+17;thanks for the thevoice ;6;
9,73513E+17;from superstar performances to amazing coach moments to sooo many person cuddles  it has all been happening on stage! heres our handy recap of the top 10 battle moments...  ;7;
9,7368E+17;the best part of watching thevoice on record is fast forwarding all the dull bits and getting it watched in under 30 minutes. ;0;
9,73637E+17;the battles during the voice has to be the hardestsaddest stage cos they could be both good but one gotta go person be here crying as usual ;0;
9,73624E+17;only 4 more sleeps till thevoice knockouts begin person ;0;
9,74049E+17;things are gonna be getting down to the nitty gritty now person and person in the hot seat for me all day long ;1;
9,74018E+17;still cant believe i seen person and person live on sunday and they were 3 rows in front of me ;3;
9,73986E+17;our person is jetting off into the la sunshine to record his album.. but we cant let him go til we find someone equally talented and incredible to fill his backstage reporter boots. oh wait here she is... welcome person  ;9;
9,73965E+17;knockouts here we come saturday at 8:30pm on person make it a date and dont be late! ;5;
9,73962E+17;my drawing of person xx ;1;
9,7394E+17;make sure you tune in on saturday to see what happened when i sang to person ;3;
9,73905E+17;person from the other side of the pond always a fan of person person  person ;12;
9,739E+17;with knockouts just around the corner our coaches have called upon some special helpers! cue our superstar mentors person person person person and person things are about to get real interesting!  ;15;
9,73891E+17;whos ready for knockouts?!! thevoice ;10;
9,74434E+17;happy birthday person thanks for giving me the fastest turn of 2018  for believing in me..you are cant wait to sing again to 4 absolute legends on saturday thevoice person at 8:30pm! ;1;
9,7443E+17;why is ignoring  the muslim pedophile rape gang epidemic?! the world is watching. person person person pic.twitter.comaqlvs7bshm ;7;
9,74391E+17;person person person person person 2 more sleeps till thevoice whos excited for ;10;
9,74373E+17;everyone from my hometown who watches please support person she has a great voice and it works well with modern day music and she is also a brilliant songwriter! ;11;
9,74355E+17;person person is on this weekend ;1;
9,7435E+17;a quick little choreography in our spare time with person song ;15;
9,74334E+17;you okay hun?! person person ;9;
9,74328E+17;happy birthday to our very own time traveller person ;13;
9,74273E+17;congratulations to past pupil shane mccormack on winning through the knockout stages of after last weekends battle! shane will be appearing live again this saturday person 8.30pm on itv  later on tv3. goodluck person person person person ;8;
9,74264E+17;that feeling when you realise actual person is your team mentor! person ;11;
9,74246E+17;oooh indeed... look whos helping person this weekend... welcome to person ;10;
9,7438E+17;im gonna be honest person i was not keen on you being a judge on but just caught up with the battles and your pairing is ;0;
9,74241E+17;this saturday on thevoice its the knockouts and i will be joined by the lovely miss person to help coach my team! this will be a lot of fun! are ready are you?!  ;11;
9,74238E+17;jesus person this is friggin unreal!!!! proper made me smile. especially when i cast you onto my tv and can have it ridiculously loud!  ;1;
9,74231E+17;thank you for all your amazing comments and messages on this person ;2;
9,74074E+17;dream team right there. person and person ;2;
9,74791E+17;tune in tomorrow morning sat 17th march on bbc radio kent breakfast with person at 0850 to hear me talk about the voice my original music my new projects and to hear my song the day that i was killed! ;7;
9,74787E+17;tune in to person tomorrow from 10am ill be chatting with person  ;3;
9,74778E+17;tune in to thevoice 8:30pm tomorrow! to watch my knockout episode. ;16;
9,74771E+17;arrived in cardiff with my ladies ready for tomorrows big final wales france person person match at person ;3;
9,7476E+17;message from our sponsor: cant wait to find out who will be facing who in the first round of knockouts on well you dont have to. courtesy of our friends at person we can now reveal the singers in tomorrow nights showdown.  ;9;
9,74708E+17;anyone fancy being a fly on the wall when person and person get chatting? well tomorrow nights your chance...  ;7;
9,74683E+17;we are ready 1000 person person person person bring on the ;4;
9,74681E+17;great news from our talented columnist person the damon hess track is out now on spotify  ;6;
9,74673E+17;thank you person for a superb chat person about my performance thevoice person  the journey continues on person 8pm this weekend  next weekend. keep watching to see how i got on ;16;
9,74615E+17;this song will always mean the world to us so thank you for still being so silent through it and listening to every word thevoice person ;10;
9,74612E+17;want to keep up to date and interact with person from then why not join her fan group here:  ;8;
9,74609E+17;person fabulous performance on thevoice ;10;
9,74554E+17;pls dont forget to tune into person tomorrow 8:30pm to watch performs in the knockout round of thevoice coaching from person with guest mentors person  person ;9;
9,74766E+17;was excited to hear person give a nice shout out of appreciation to person on front row earlier person : ;1;
9,74753E+17;how awesome it would be to walk into a room and see person sat there ! cant wait for tomorrow night ;1;
9,7475E+17;a belated to person missed sending birthday wishes yesterday due to gearing up to taking part in a media course today . looking forward to tomorrow and discovering who makes the to the  ;0;
9,74681E+17;i cant wait to tune in to thevoice tomorrow straight after ant and decs saturday night takeaway because the lovely person is on it and she is the new digital reporter this is so exciting ;1;
9,74612E+17;person check out her fabulous performance on thevoice ;4;
9,74589E+17;my new article that i wrote for celebmix is up. person ;14;
9,74575E+17;person just seen the advert for this weekends and see that person is a guest. reminded me of when you were on and how amazing you wereare. hope to hear some stuff from you soon ;2;
9,74458E+17;person in progress cant wait until my husband finishes this! ;1;
9,74451E+17;j vi revi e vi de novo a battle do person vs ivy paige umas mil vezes. ;0;
9,75157E+17;kalonrae looked insane on tonites thevoice wearing my tulle skirt!!!could not be more proud to dress such a fabulous performer thank you for working it massive thank you to person ;6;
9,75149E+17;our semifinalists so far! team person  person team person  person team person  person team person  person ;14;
9,75137E+17;that was truly special person my first thevoice semifinalist find out who joins lucy next week!  ;22;
9,75136E+17;the first of team person to make it through to the semifinals is person ;5;
9,75136E+17;what a way to end a show! person person  person you did yourselves proud! keep striving  singing kalon  eliza you will get there! its been an honour to work with you both! x ;11;
9,75136E+17;what an iconic duo person person thevoice ;8;
9,75135E+17;thank you person  thevoice believing  guiding me throughout the journey  sending me through to semifinals and person for inspiring me with your amazing song from person ;16;
9,75132E+17;well i guess if sir tom jones says person is the queen of pop then she is the queen of pop ;5;
9,75132E+17;always a pleasure having person on our screens. beautiful as ever. duet w person is beautiful too. so if you havent downloaded yet then do so now. ;10;
9,75131E+17;im so proud of you person he absolutely smashed it. its what you do now that matters. you have an amazing voice and i cant wait to see what you release  ;9;
9,7513E+17;yes!! person yes!! xx ;16;
9,75135E+17;i have 1 question about tonights can we have another person person duet please??? the world needs to be slayed ;8;
9,75135E+17;thanks so much to person and ted robbins for having me on the show the other day had a great time! x ;4;
9,75132E+17;just seen and person was insane. love a bit of person ;9;
9,7513E+17;person and person being person celebrity helpers on is just amazing! ;2;
9,75126E+17;buy person new single you are the reason ft. person now:  ;4;
9,75119E+17;sure youre not related to person person  ;13;
9,75119E+17;turn around ollllyyyy person ;10;
9,75118E+17;backstage thevoice knockouts! thanks to my team person person for the styling and grooming as always! x ;11;
9,75117E+17;she got the power! person took on person for her knockout performance ;6;
9,75117E+17;yes person ;18;
9,75115E+17;thanks person person for having me loved coaching your team! ;7;
9,75104E+17;knockout time i will be joined by the lovely person tonight to help guest mentor whos ready?  ;9;
9,75066E+17;sneak peek at tonights thevoice ;16;
9,7505E+17;4 decades later youve definitely gotten better with age person thank you sir tom for the music . from the 60s till now ... wait for it ...  ;9;
9,75043E+17;3 become 1...tough decisions tonight in the first round of thevoice knockouts! 8.30pm person ;11;
9,7497E+17;tonight is round 1 of the knockouts!! person vs person vs person who gets your vote ;17;
9,74913E+17;its the knockouts!!!!! watch my knockout tonight at 8:30pm on itv where im up against these two absolute beauties! thank you all once again for your continued support!thevoiceuk person ;6;
9,74798E+17;preparing for the knockouts with my mentor person thevoice tune into person 8:30pm tonight to watch me performing ;9;
9,75477E+17;just finished person is utterly incredible ;4;
9,75462E+17;new kid in town person caught up with all of the knockouts winners after they made it through to the semifinal! check them out here:  ;13;
9,75438E+17;which singer would person love to work with from the first round of knockouts?  ;8;
9,75373E+17;today is an echo album kinda day. person ;8;
9,75294E+17;some great choices so far for the semi finals just need to add person next week then we are sorted ;4;
9,75401E+17;team person really destroyed the knockouts! person person and person all just destroyed the other contestants on thevoice ! shame all three couldnt go on to the live shows! ;8;
9,75396E+17;fingers crossed person makes it through to the semi final ;8;
9,75381E+17;im absolutely gutted that person said goodbye to person and person both really talented individuals who are gonna go far dont give up on your dreams guys your journeys are not over keep going also olly im proud of you ;2;
9,7538E+17;thank you to thevoice for this! person and the super star coaches person person person person ;7;
